"direction","p","expected_p","observed_minus_log10_p","expected_minus_log10_p"
"reverse",0.0983040691041298,0.0957379134860051,1.00742850502753,1.01891604177353
"reverse",0.0986326518635946,0.0963740458015267,1.00597929016298,1.01603990886507
"reverse",0.0991297097111392,0.0970101781170484,1.00379616559647,1.01318269802058
"reverse",0.0995643463123959,0.09764631043257,1.00189615326182,1.01034416189018
"reverse",0.100609886835237,0.0982824427480916,0.997359339488776,1.00752405794254
"reverse",0.101213800936014,0.0989185750636132,0.994760265542602,1.00472214834053
"reverse",0.103256945500971,0.0995547073791349,0.986080726196542,1.00193819982092
"reverse",0.10390392182357,0.100190839694657,0.983368059813456,0.99917198357777
"reverse",0.10624634605125,0.100826972010178,0.973685996967689,0.996423275149619
"reverse",0.108312090343811,0.1014631043257,0.965323062520277,0.993691854310189
"reverse",0.10927725100755,0.102099236641221,0.96147023869245,0.990977504962498
"reverse",0.110257743425076,0.102735368956743,0.957590900194008,0.988280015036267
"reverse",0.110799261390683,0.103371501272265,0.955463134688996,0.985599176388496
"reverse",0.11129227031039,0.104007633587786,0.953534998092236,0.982934784707084
"reverse",0.111528408620416,0.104643765903308,0.952614494628237,0.980286639417396
"reverse",0.113644350667326,0.10527989821883,0.944452148456279,0.977654543591651
"reverse",0.113672886076423,0.105916030534351,0.944343113427064,0.97503830386105
"reverse",0.113785685197866,0.106552162849873,0.943912370898896,0.972437730330525
"reverse",0.113977325639172,0.107188295165394,0.943181537516394,0.969852636496032
"reverse",0.114315246669182,0.107824427480916,0.941895842196993,0.967282839164288
"reverse",0.11445884332832,0.108460559796438,0.941350647198084,0.964728158374873
"reverse",0.114650713883202,0.109096692111959,0.940623236751137,0.9621884173246
"reverse",0.116881438998854,0.109732824427481,0.932254450175961,0.959663442294096
"reverse",0.11703191989303,0.110368956743003,0.93169567036708,0.957153062576497
"reverse",0.117846429262999,0.111005089058524,0.928683572026967,0.95465711040819
"reverse",0.118461416529795,0.111641221374046,0.926423078487282,0.952175420901546
"reverse",0.120277914373873,0.112277353689567,0.919814111198152,0.949707831979548
"reverse",0.120872001226783,0.112913486005089,0.917674287401731,0.947254184312276
"reverse",0.120884138609992,0.113549618320611,0.917630679834532,0.944814321255177
"reverse",0.120940098781492,0.114185750636132,0.917429681006748,0.942388088789051
"reverse",0.120995436086343,0.114821882951654,0.917231010839735,0.939975335461712
"reverse",0.12180296093203,0.115458015267176,0.914342154225212,0.937575912331258
"reverse",0.123103874652829,0.116094147582697,0.909728277581593,0.935189672910896
"reverse",0.124266084171397,0.116730279898219,0.905647386781342,0.932816473115281
"reverse",0.124921583194409,0.11736641221374,0.903362520373326,0.93045617120831
"reverse",0.12549803343099,0.118002544529262,0.901363079575461,0.928108627752324
"reverse",0.126075793884168,0.118638676844784,0.899368288459902,0.925773705558683
"reverse",0.127461478543889,0.119274809160305,0.894621048042502,0.923451269639651
"reverse",0.127611092615869,0.119910941475827,0.894111572852503,0.921141187161578
"reverse",0.129548063765942,0.120547073791349,0.887569073624132,0.918843327399298
"reverse",0.130701219432402,0.12118320610687,0.883720360466183,0.916557561691751
"reverse",0.131293906229564,0.121819338422392,0.881755430439763,0.914283763398748
"reverse",0.132109549246184,0.122455470737913,0.879065789236075,0.91202180785887
"reverse",0.132115670260568,0.123091603053435,0.879045667593062,0.909771572348459
"reverse",0.132399430847421,0.123727735368957,0.878113881817435,0.907532936041662
"reverse",0.134432956492661,0.124363867684478,0.871494250118842,0.905305779971503
"reverse",0.134558755971806,0.125,0.871088036684967,0.903089986991944
"reverse",0.134620387749424,0.125636132315522,0.870889162871587,0.90088544174091
"reverse",0.13508223176045,0.126272264631043,0.869401772783134,0.898692030604255
"reverse",0.135480471111278,0.126908396946565,0.868123301836437,0.896509641680622
"reverse",0.135664071887571,0.127544529262087,0.867535151949133,0.894338164747188
"reverse",0.13578663900686,0.128180661577608,0.867142961212096,0.892177491226261
"reverse",0.135876254414794,0.12881679389313,0.866856433463822,0.890027514152702
"reverse",0.137504713420114,0.129452926208651,0.861682414726359,0.88788812814215
"reverse",0.138004881267942,0.130089058524173,0.860105552220208,0.885759229360028
"reverse",0.138879627552158,0.130725190839695,0.857361456858392,0.883640715491301
"reverse",0.138998463949549,0.131361323155216,0.856989999040299,0.881532485710969
"reverse",0.139296668949928,0.131997455470738,0.856059268888041,0.879434440655278
"reverse",0.139543811822889,0.13263358778626,0.855289417869445,0.877346482393613
"reverse",0.13996532853632,0.133269720101781,0.853979532108898,0.875268514401075
"reverse",0.140194866601696,0.133905852417303,0.853267888276439,0.873200441531702
"reverse",0.140242469223095,0.134541984732824,0.853120450304705,0.871142169992328
"reverse",0.141052970496258,0.135178117048346,0.850617763414682,0.869093607317059
"reverse",0.141469425489108,0.135814249363868,0.849337410147663,0.867054662342346
"reverse",0.142983748817469,0.136450381679389,0.844713320576676,0.865025245182646
"reverse",0.143273031852499,0.137086513994911,0.843835548750305,0.863005267206639
"reverse",0.145114917834388,0.137722646310433,0.83828793973223,0.860994641014005
"reverse",0.145114917834388,0.138358778625954,0.83828793973223,0.858993280412733
"reverse",0.145603586876145,0.138994910941476,0.836827926250114,0.857001100396948
"reverse",0.145837873467842,0.139631043256997,0.836129676963578,0.855018017125249
"reverse",0.146885197535471,0.140267175572519,0.833021968352545,0.853043947899532
"reverse",0.148069549930857,0.140903307888041,0.829534243684586,0.851078811144301
"reverse",0.148603242928145,0.141539440203562,0.827971712981695,0.849122526386439
"reverse",0.148937424619739,0.142175572519084,0.826996160114687,0.847175014235434
"reverse",0.149271197965846,0.142811704834606,0.826023981767228,0.845236196364047
"reverse",0.150510149851884,0.143447837150127,0.822434211857304,0.84330599548941
"reverse",0.150727381149305,0.144083969465649,0.82180784654481,0.841384335354538
"reverse",0.151386677346467,0.14472010178117,0.819912342864349,0.839471140710258
"reverse",0.151821343776433,0.145356234096692,0.818667168936435,0.83756633729752
"reverse",0.152972626330251,0.145992366412214,0.81538627700807,0.835669851830109
"reverse",0.15312474050478,0.146628498727735,0.814954634274658,0.833781611977722
"reverse",0.153232576439467,0.147264631043257,0.814648896166055,0.831901546349417
"reverse",0.153583104167526,0.147900763358779,0.813656558851469,0.830029584477416
"reverse",0.153583104167526,0.1485368956743,0.813656558851469,0.828165656801258
"reverse",0.153583104167526,0.149173027989822,0.813656558851469,0.826309694652287
"reverse",0.154293222601029,0.149809160305344,0.811653150097698,0.824461630238474
"reverse",0.154472916567017,0.150445292620865,0.811147653563132,0.822621396629559
"reverse",0.1546921478399,0.151081424936387,0.81053173049165,0.820788927742504
"reverse",0.154702428325627,0.151717557251908,0.81050286923442,0.818964158327256
"reverse",0.155124523867921,0.15235368956743,0.809319538494677,0.817147023952807
"reverse",0.155540023375995,0.152989821882952,0.808157840111093,0.815337460993539
"reverse",0.157507411466201,0.153625954198473,0.802699005790928,0.813535406615858
"reverse",0.157802760629,0.154262086513995,0.801885403436775,0.811740798765107
"reverse",0.16090371935679,0.154898218829517,0.793433916886298,0.809953576152736
"reverse",0.161056489389686,0.155534351145038,0.793021771624468,0.80817367824375
"reverse",0.16114917837413,0.15617048346056,0.792771904414701,0.806401045244402
"reverse",0.16114917837413,0.156806615776081,0.792771904414701,0.80463561809014
"reverse",0.161627719783877,0.157442748091603,0.791484153977341,0.802877338433802
"reverse",0.161895474632925,0.158078880407125,0.790765290650067,0.801126148634038
"reverse",0.162292450735333,0.158715012722646,0.789701681530765,0.79938199174398
"reverse",0.162983443613311,0.159351145038168,0.787856510397124,0.797644811500125
"reverse",0.164584224006095,0.15998727735369,0.783611795827613,0.795914552311443
"reverse",0.164996411125443,0.160623409669211,0.782525502121653,0.794191159248709
"reverse",0.165052398682103,0.161259541984733,0.782378159750323,0.792474578034034
"reverse",0.165370168858322,0.161895674300254,0.781542830144242,0.790764755030612
"reverse",0.165685537558942,0.162531806615776,0.78071539883755,0.789061637232658
"reverse",0.165757062039792,0.163167938931298,0.780527959516992,0.787365172255554
"reverse",0.165967405672781,0.163804071246819,0.779977194648884,0.785675308326179
"reverse",0.168674687037605,0.164440203562341,0.772950086970606,0.783991994273428
"reverse",0.168693767217361,0.165076335877863,0.772900963131753,0.782315179518912
"reverse",0.168768586631693,0.165712468193384,0.772708386632801,0.780644814067846
"reverse",0.169269747980974,0.166348600508906,0.771420652398458,0.778980848500096
"reverse",0.170573591694421,0.166984732824427,0.768088205695816,0.777323233961413
"reverse",0.171236218101012,0.167620865139949,0.766404372498549,0.775671922154824
"reverse",0.171643473327473,0.168256997455471,0.76537270579345,0.774026865332185
"reverse",0.172063912398068,0.168893129770992,0.764310206312826,0.772388016285901
"reverse",0.172063912398068,0.169529262086514,0.764310206312826,0.770755328340798
"reverse",0.173770036715313,0.170165394402036,0.760025107122366,0.769128755346142
"reverse",0.176925587869407,0.170801526717557,0.752209352693085,0.767508251667815
"reverse",0.179306991267916,0.171437659033079,0.746402776751906,0.765893772180632
"reverse",0.179664445217463,0.172073791348601,0.745537859305254,0.764285272260801
"reverse",0.180137027139082,0.172709923664122,0.744397008838547,0.762682707778523
"reverse",0.180153673424809,0.173346055979644,0.744356877966286,0.761086035090728
"reverse",0.180429697645721,0.173982188295165,0.743691978644541,0.75949521103394
"reverse",0.180519925794056,0.174618320610687,0.743474853676369,0.757910192917278
"reverse",0.180625036248644,0.175254452926209,0.7432220527432,0.756330938515585
"reverse",0.181232985228346,0.17589058524173,0.741762755892425,0.754757406062672
"reverse",0.181324215000936,0.176526717557252,0.741544194034421,0.753189554244694
"reverse",0.181461109751626,0.177162849872774,0.741216437459987,0.751627342193641
"reverse",0.182622244317047,0.177798982188295,0.738446324305722,0.750070729480947
"reverse",0.182677117034534,0.178435114503817,0.738315850939972,0.748519676111209
"reverse",0.184726112059998,0.179071246819338,0.733471710287849,0.746974142516024
"reverse",0.184885939262606,0.17970737913486,0.733096116060179,0.745434089547932
"reverse",0.184962604204146,0.180343511450382,0.73291606851298,0.743899478474464
"reverse",0.185118508136442,0.180979643765903,0.732550158342205,0.742370270972299
"reverse",0.185956743631587,0.181615776081425,0.730588067539581,0.740846429121522
"reverse",0.186925849572157,0.182251908396947,0.728330636821921,0.73932791539998
"reverse",0.188045297332867,0.182888040712468,0.725737523012247,0.73781469267774
"reverse",0.188245505797545,0.18352417302799,0.725275383417437,0.736306724211639
"reverse",0.18972118225531,0.184160305343511,0.7218841776879,0.734803973639934
"reverse",0.190734813005812,0.184796437659033,0.71957003209051,0.73330640497704
"reverse",0.191040043530606,0.185432569974555,0.718875591591869,0.731813982608356
"reverse",0.191873304297918,0.186068702290076,0.716985445288504,0.73032667128519
"reverse",0.193266113309699,0.186704834605598,0.713844287165094,0.728844436119756
"reverse",0.194283684505624,0.18734096692112,0.711563668914836,0.727367242580269
"reverse",0.194702939065401,0.187977099236641,0.710627492700555,0.725895056486115
"reverse",0.19511235582005,0.188613231552163,0.709715227301761,0.724427844003108
"reverse",0.195140227588985,0.189249363867684,0.709653192834933,0.722965571638821
"reverse",0.197686971830963,0.189885496183206,0.704021951062452,0.721508206238001
"reverse",0.197731489457264,0.190521628498728,0.703924162206217,0.720055714978059
"reverse",0.19938995107265,0.191157760814249,0.70029673320425,0.718608065364631
"reverse",0.199688469223442,0.191793893129771,0.699647012231009,0.717165225227219
"reverse",0.19996287075267,0.192430025445293,0.699050636956985,0.715727162714901
"reverse",0.200972589901702,0.193066157760814,0.696863170769476,0.714293846292113
"reverse",0.201936649853359,0.193702290076336,0.694784852999889,0.712865244734495
"reverse",0.204112980335404,0.194338422391858,0.690129375936615,0.711441327124816
"reverse",0.204113730383224,0.194974554707379,0.690127780050697,0.710022062848955
"reverse",0.204170870985089,0.195610687022901,0.690006218531299,0.708607421591954
"reverse",0.204710284958981,0.196246819338422,0.688860337167865,0.707197373334129
"reverse",0.205317963274814,0.196882951653944,0.687573052529805,0.705791888347252
"reverse",0.207743006383874,0.197519083969466,0.682473587712402,0.70439093719079
"reverse",0.207962665215462,0.198155216284987,0.682014625355831,0.702994490708201
"reverse",0.209277090334187,0.198791348600509,0.679278311489386,0.701602520023295
"reverse",0.209567278530065,0.199427480916031,0.678676526379132,0.700214996536654
"reverse",0.210028306769109,0.200063613231552,0.677722168860581,0.698831891922101
"reverse",0.210041488776517,0.200699745547074,0.677694912089729,0.697453178123236
"reverse",0.21059460283279,0.201335877862595,0.676552763207383,0.696078827350015
"reverse",0.210640242717655,0.201972010178117,0.676458653470553,0.694708812075395
"reverse",0.210981053912358,0.202608142493639,0.675756542573164,0.69334310503202
"reverse",0.211003041601007,0.20324427480916,0.675711284318361,0.69198167920897
"reverse",0.211218860402191,0.203880407124682,0.675267304874549,0.690624507848553
"reverse",0.21128073112249,0.204516539440204,0.675140108952242,0.689271564443148
"reverse",0.211507458506693,0.205152671755725,0.674674313247867,0.687922822732103
"reverse",0.211992927597889,0.205788804071247,0.673678627545046,0.68657825669867
"reverse",0.21448109939403,0.206424936386768,0.668610972899025,0.685237840567001
"reverse",0.21448109939403,0.20706106870229,0.668610972899025,0.683901548799178
"reverse",0.21490052391929,0.207697201017812,0.667762525713865,0.682569356092296
"reverse",0.215935335262256,0.208333333333333,0.665676284697925,0.681241237375587
"reverse",0.216713373091318,0.208969465648855,0.664114288123818,0.67991716780759
"reverse",0.217233413718323,0.209605597964377,0.663073373017829,0.67859712277336
"reverse",0.21811107192237,0.210241730279898,0.661322287870445,0.67728107788173
"reverse",0.219140271517552,0.21087786259542,0.659277804590335,0.675969008962597
"reverse",0.219955786825165,0.211513994910941,0.657664607666764,0.674660892064266
"reverse",0.22027976175026,0.212150127226463,0.65702540191385,0.673356703450821
"reverse",0.220732217989816,0.212786259541985,0.656134272755858,0.672056419599547
"reverse",0.220956804644286,0.213422391857506,0.655692619247832,0.670760017198378
"reverse",0.221728236398685,0.214058524173028,0.654178997317254,0.669467473143394
"reverse",0.221895565504696,0.21469465648855,0.653851376885091,0.668178764536345
"reverse",0.223513103454826,0.215330788804071,0.650697011273382,0.666893868682226
"reverse",0.223537839027379,0.215966921119593,0.650648951772074,0.665612763086869
"reverse",0.225356675398747,0.216603053435115,0.647129572956207,0.664335425454585
"reverse",0.226107187728139,0.217239185750636,0.645685631634952,0.663061833685838
"reverse",0.22722275857127,0.217875318066158,0.643548171962266,0.661791965874945
"reverse",0.228492042381623,0.218511450381679,0.641128920364062,0.66052580030782
"reverse",0.228779481451983,0.219147582697201,0.640582928706693,0.659263315459745
"reverse",0.229129396911529,0.219783715012723,0.639919187993317,0.658004489993172
"reverse",0.229633783152896,0.220419847328244,0.638964219246238,0.656749302755564
"reverse",0.230021515297556,0.221055979643766,0.63823153990418,0.655497732777256
"reverse",0.230452636670296,0.221692111959288,0.637418318631631,0.654249759269361
"reverse",0.230506711664663,0.222328244274809,0.637316424736409,0.653005361621689
"reverse",0.234971606636049,0.222964376590331,0.628984613584794,0.651764519400712
"reverse",0.23526050292679,0.223600508905852,0.628450978904621,0.650527212347546
"reverse",0.23526050292679,0.224236641221374,0.628450978904621,0.649293420375972
"reverse",0.235779167975256,0.224872773536896,0.627494569186057,0.648063123570471
"reverse",0.236257615171602,0.225508905852417,0.626614184199843,0.646836302184304
"reverse",0.236573860531032,0.226145038167939,0.626033243031307,0.645612936637604
"reverse",0.237465550631139,0.226781170483461,0.624399385011599,0.644393007515505
"reverse",0.238519848298997,0.227417302798982,0.622475475541834,0.64317649556629
"reverse",0.240156621548804,0.228053435114504,0.619505434582118,0.64196338169957
"reverse",0.241071159431698,0.228689567430025,0.617854743371494,0.640753646984488
"reverse",0.241318649160599,0.229325699745547,0.617409114417045,0.639547272647941
"reverse",0.241590583838753,0.229961832061069,0.616919996650917,0.638344240072839
"reverse",0.242195728697977,0.23059796437659,0.61583352023201,0.637144530796377
"reverse",0.243939090949674,0.231234096692112,0.612718598934353,0.635948126508333
"reverse",0.244674156431913,0.231870229007634,0.611411900332483,0.634755009049396
"reverse",0.244735748407494,0.232506361323155,0.611302588873924,0.63356516040951
"reverse",0.245227973554418,0.233142493638677,0.610429990648801,0.632378562726242
"reverse",0.246485503420231,0.233778625954198,0.608208617846118,0.631195198283175
"reverse",0.246607169006156,0.23441475826972,0.607994302377113,0.630015049508319
"reverse",0.246977436051046,0.235050890585242,0.607342722230801,0.628838098972545
"reverse",0.248364509595916,0.235687022900763,0.604910463196962,0.627664329388042
"reverse",0.248655942599869,0.236323155216285,0.604401157153689,0.626493723606795
"reverse",0.249492550666387,0.236959287531807,0.6029424169856,0.625326264619078
"reverse",0.249823442298183,0.237595419847328,0.60236681182631,0.624161935551972
"reverse",0.250186628746697,0.23823155216285,0.60173590494117,0.623000719667904
"reverse",0.250924296973004,0.238867684478372,0.60045728396076,0.621842600363202
"reverse",0.25099353938526,0.239503816793893,0.600337457186061,0.62068756116667
"reverse",0.251320328622872,0.240139949109415,0.599772381078466,0.619535585738182
"reverse",0.251918984795172,0.240776081424936,0.598739102525304,0.618386657867298
"reverse",0.252163148378086,0.241412213740458,0.598318381781379,0.61724076147189
"reverse",0.25337100332857,0.24204834605598,0.596243088801304,0.616097880596798
"reverse",0.253918759785296,0.242684478371501,0.595305211807397,0.61495799941249
"reverse",0.254699812378318,0.243320610687023,0.593971374954293,0.613821102213753
"reverse",0.255738393658862,0.243956743002545,0.592204067036288,0.612687173418389
"reverse",0.256783016888503,0.244592875318066,0.590433703015604,0.611556197565939
"reverse",0.256783016888503,0.245229007633588,0.590433703015604,0.610428159316413
"reverse",0.257706330373136,0.245865139949109,0.588874913182295,0.609303043449045
"reverse",0.257731544086968,0.246501272264631,0.588832424349647,0.60818083486106
"reverse",0.258001009952829,0.247137404580153,0.588378593974436,0.607061518566456
"reverse",0.260318383241629,0.247773536895674,0.584495161669891,0.605945079694806
"reverse",0.261169082718625,0.248409669211196,0.58307823627684,0.60483150349007
"reverse",0.261751434116606,0.249045801526718,0.582110930175492,0.603720775309427
"reverse",0.261844433034593,0.249681933842239,0.581956655018397,0.602612880622118
"reverse",0.262943567639364,0.250318066157761,0.580137448820475,0.601507805008306
"reverse",0.263010306564045,0.250954198473282,0.580027232513326,0.60040553415795
"reverse",0.265169556853621,0.251590330788804,0.576476337165451,0.599306053869694
"reverse",0.265642844527599,0.252226463104326,0.575701877943713,0.598209350049766
"reverse",0.265708918628975,0.252862595419847,0.57559386807243,0.5971154087109
"reverse",0.266511354552489,0.253498727735369,0.57428428339372,0.596024215971258
"reverse",0.267731532029931,0.254134860050891,0.572300476851336,0.594935758053379
"reverse",0.268192437967249,0.254770992366412,0.571553471806552,0.593850021283133
"reverse",0.269086255865773,0.255407124681934,0.570108484154084,0.592766992088689
"reverse",0.270511323505779,0.256043256997455,0.56781455076759,0.591686656999502
"reverse",0.271192296982466,0.256679389312977,0.566722650444798,0.5906090026453
"reverse",0.2715739501342,0.257315521628499,0.566111890707996,0.589534015755098
"reverse",0.272711166025586,0.25795165394402,0.564297079718735,0.588461683156214
"reverse",0.27364226800311,0.258587786259542,0.56281681871104,0.587391991773302
"reverse",0.273835282500046,0.259223918575064,0.562510595618083,0.586324928627394
"reverse",0.274094048440937,0.259860050890585,0.562100394439784,0.585260480834955
"reverse",0.27471726149008,0.260496183206107,0.561114051411736,0.584198635606952
"reverse",0.278424329003495,0.261132315521629,0.555292818306006,0.583139380247929
"reverse",0.278980637218115,0.26176844783715,0.554425938092498,0.5820827021551
"reverse",0.279462950036761,0.262404580152672,0.553675760804936,0.581028588817445
"reverse",0.279462950036761,0.263040712468193,0.553675760804936,0.579977027814824
"reverse",0.279462950036761,0.263676844783715,0.553675760804936,0.578928006817097
"reverse",0.280367374330905,0.264312977099237,0.552272525557159,0.577881513583259
"reverse",0.280667285084115,0.264949109414758,0.551808206301998,0.576837535960583
"reverse",0.28168600544617,0.26558524173028,0.550234728834171,0.575796061883768
"reverse",0.282620173166794,0.266221374045802,0.548796841842258,0.57475707937411
"reverse",0.283640200222925,0.266857506361323,0.547232216726915,0.57372057653867
"reverse",0.283640200222925,0.267493638676845,0.547232216726915,0.572686541569458
"reverse",0.283706807282102,0.268129770992366,0.547130243585234,0.571654962742628
"reverse",0.283735442718542,0.268765903307888,0.54708641106468,0.570625828417678
"reverse",0.283797703338041,0.26940203562341,0.546991123436866,0.569599127036663
"reverse",0.284064824556763,0.270038167938931,0.546582541168629,0.568574847123418
"reverse",0.284064824556763,0.270674300254453,0.546582541168629,0.567552977282782
"reverse",0.285309141087252,0.271310432569975,0.544684313656086,0.566533506199847
"reverse",0.285930359469084,0.271946564885496,0.543739729742056,0.565516422639198
"reverse",0.287850672007855,0.272582697201018,0.540832752316325,0.564501715444172
"reverse",0.289342475988936,0.273218829516539,0.538587806471238,0.563489373536128
"reverse",0.289385576184461,0.273854961832061,0.538523119172774,0.562479385913716
"reverse",0.289541536126937,0.274491094147583,0.53828912583367,0.561471741652161
"reverse",0.290364289377041,0.275127226463104,0.537056796650128,0.560466429902556
"reverse",0.290621681724736,0.275763358778626,0.536671988447653,0.55946343989116
"reverse",0.291050566287068,0.276399491094148,0.536031551386455,0.558462760918704
"reverse",0.291293675737002,0.277035623409669,0.535668944216608,0.557464382359707
"reverse",0.293296196461709,0.277671755725191,0.532693569022183,0.556468293661801
"reverse",0.295106548458792,0.278307888040712,0.5300211533331,0.555474484345057
"reverse",0.295158338279085,0.278944020356234,0.52994494336793,0.55448294400133
"reverse",0.295260038111716,0.279580152671756,0.529795328524202,0.553493662293598
"reverse",0.295441232145951,0.280216284987277,0.529528894115974,0.552506628955322
"reverse",0.295479009394462,0.280852417302799,0.529473365638732,0.551521833789802
"reverse",0.297848144089947,0.281488549618321,0.526005101672258,0.550539266669545
"reverse",0.29961781989436,0.282124681933842,0.523432360359616,0.549558917535644
"reverse",0.29999375015553,0.282760814249364,0.522887792951136,0.548580776397157
"reverse",0.29999375015553,0.283396946564886,0.522887792951136,0.547604833330496
"reverse",0.301026966853598,0.284033078880407,0.521394597326027,0.546631078478824
"reverse",0.301582466420332,0.284669211195929,0.520593911337571,0.545659502051458
"reverse",0.302035726187633,0.28530534351145,0.519941683637291,0.544690094323278
"reverse",0.302037169513367,0.285941475826972,0.519939608297026,0.543722845634142
"reverse",0.302966711257794,0.286577608142494,0.518605087376457,0.542757746388307
"reverse",0.305092308198518,0.287213740458015,0.515568741387579,0.541794787053864
"reverse",0.305189112093793,0.287849872773537,0.515430964301469,0.540833958162167
"reverse",0.305206214468717,0.288486005089059,0.515406627722418,0.539875250307275
"reverse",0.306295091432586,0.28912213740458,0.513859962974111,0.538918654145403
"reverse",0.306530976700532,0.289758269720102,0.513525630997657,0.537964160394372
"reverse",0.306753502768955,0.290394402035623,0.513210469433743,0.537011759833071
"reverse",0.306880341132927,0.291030534351145,0.513030931740708,0.536061443300922
"reverse",0.307049421112291,0.291666666666667,0.512791717066945,0.535113201697349
"reverse",0.307843594598747,0.292302798982188,0.511669878484257,0.534167025981259
"reverse",0.307888133031395,0.29293893129771,0.511607049837633,0.533222907170521
"reverse",0.30794160912887,0.293575063613232,0.511531625178785,0.532280836341458
"reverse",0.308366765251244,0.294211195928753,0.510932434919948,0.531340804628338
"reverse",0.30869797993313,0.294847328244275,0.510466212457539,0.530402803222873
"reverse",0.309500868001533,0.295483460559796,0.509338128654372,0.529466823373729
"reverse",0.310644419544186,0.296119592875318,0.507736443702033,0.528532856386028
"reverse",0.310743834099873,0.29675572519084,0.507597480041002,0.52760089362087
"reverse",0.311498905000634,0.297391857506361,0.506543475659766,0.526670926494853
"reverse",0.312483833925984,0.298027989821883,0.505172445578608,0.525742946479592
"reverse",0.312615072394024,0.298664122137405,0.504990086778283,0.524816945101259
"reverse",0.313629822293636,0.299300254452926,0.50358264802276,0.523892913940113
"reverse",0.313792049875809,0.299936386768448,0.503358063740811,0.522970844630042
"reverse",0.314695393284993,0.300572519083969,0.502109614524183,0.522050728858107
"reverse",0.314876322175641,0.301208651399491,0.501859995873729,0.521132558364097
"reverse",0.315214750947035,0.301844783715013,0.501393467245291,0.520216324940078
"reverse",0.315794051296836,0.302480916030534,0.500596055180452,0.519302020429956
"reverse",0.315796846425959,0.303117048346056,0.50059221120753,0.518389636729044
"reverse",0.315994670397062,0.303753180661578,0.500320242181172,0.517479165783624
"reverse",0.316104351223942,0.304389312977099,0.500169525990406,0.516570599590527
"reverse",0.316924513820141,0.305025445292621,0.499044167231065,0.515663930196707
"reverse",0.317934677512187,0.305661577608143,0.497662100487746,0.514759149698825
"reverse",0.318894046700874,0.306297709923664,0.496353588342783,0.513856250242836
"reverse",0.319104727526752,0.306933842239186,0.496066761699399,0.512955224023578
"reverse",0.319108068161919,0.307569974554707,0.496062215192563,0.512056063284369
"reverse",0.321212244233153,0.308206106870229,0.493207908282704,0.511158760316605
"reverse",0.32261411851332,0.308842239185751,0.491316630566842,0.510263307459366
"reverse",0.322625555195567,0.309478371501272,0.49130123508453,0.509369697099018
"reverse",0.323376239414401,0.310114503816794,0.490291893737932,0.508477921668833
"reverse",0.325703163054669,0.310750636132316,0.487178023779252,0.507587973648597
"reverse",0.326496667542919,0.311386768447837,0.486121247084489,0.506699845564233
"reverse",0.330779473790276,0.312022900763359,0.480461448019732,0.505813529987422
"reverse",0.330843772912091,0.31265903307888,0.480377035163858,0.504929019535235
"reverse",0.331586324211295,0.313295165394402,0.47940338958753,0.504046306869759
"reverse",0.332487160940256,0.313931297709924,0.478225120407361,0.503165384697734
"reverse",0.332736330661201,0.314567430025445,0.47789977699634,0.502286245770191
"reverse",0.334657677633735,0.315203562340967,0.475399207069515,0.501408882882095
"reverse",0.336020312508321,0.315839694656489,0.473634468611234,0.500533288871989
"reverse",0.336723578821071,0.31647582697201,0.472726471395271,0.499659456621645
"reverse",0.337071480222563,0.317111959287532,0.472277991786187,0.498787379055715
"reverse",0.33775927851623,0.317748091603053,0.471392711726953,0.497917049141388
"reverse",0.338513863953355,0.318384223918575,0.47042353993263,0.497048459888052
"reverse",0.338578000084919,0.319020356234097,0.470341264632656,0.496181604346952
"reverse",0.339440094902255,0.319656488549618,0.469236859819334,0.495316475610863
"reverse",0.33944618595352,0.32029262086514,0.46922906673225,0.494453066813752
"reverse",0.33945722153794,0.320928753180662,0.469214947806448,0.49359137113046
"reverse",0.339624132202699,0.321564885496183,0.469001458268748,0.492731381776369
"reverse",0.339928823969109,0.322201017811705,0.468612008232518,0.49187309200709
"reverse",0.340118722570109,0.322837150127226,0.468369460730953,0.491016495118139
"reverse",0.34385334131014,0.323473282442748,0.46362675115181,0.490161584444626
"reverse",0.344812862444789,0.32410941475827,0.462416542195915,0.489308353360944
"reverse",0.345269909525287,0.324745547073791,0.461841269019664,0.48845679528046
"reverse",0.346225869504805,0.325381679389313,0.460640485381928,0.48760690365521
"reverse",0.347442352487548,0.326017811704835,0.45911724308371,0.486758671975597
"reverse",0.34759664777318,0.326653944020356,0.458924420545092,0.485912093770092
"reverse",0.350274653599041,0.327290076335878,0.45559128774749,0.485067162604937
"reverse",0.350858746131751,0.3279262086514,0.45486769300031,0.484223872083854
"reverse",0.351354504509806,0.328562340966921,0.454254474256513,0.48338221584775
"reverse",0.3530756708555,0.329198473282443,0.45213220703965,0.482542187574434
"reverse",0.353851063689862,0.329834605597964,0.4511794945509,0.481703780978329
"reverse",0.353851063689862,0.330470737913486,0.4511794945509,0.480866989810193
"reverse",0.353935857854095,0.331106870229008,0.451075436008197,0.480031807856834
"reverse",0.354384049355105,0.331743002544529,0.450525833717704,0.479198228940839
"reverse",0.354649348400419,0.332379134860051,0.450200833746826,0.478366246920298
"reverse",0.355685259122381,0.333015267175573,0.448934133168071,0.477535855688528
"reverse",0.356198431851023,0.333651399491094,0.448307996832199,0.476707049173812
"reverse",0.360151947533583,0.334287531806616,0.443514232419149,0.475879821339128
"reverse",0.360183770441823,0.334923664122137,0.443475859996094,0.475054166181884
